,id,feature_id,object_id
47491,144746,37,10405
47492,144747,28,10405
47493,144748,17,10405
47494,144754,7,10406
47495,144755,50,10406
47496,144756,37,10406
47497,144757,28,10406
47498,144758,17,10406
47499,144764,7,10407
47500,144765,50,10407
47501,144766,37,10407
47502,144767,28,10407
47503,144768,17,10407
47504,144774,7,10408
47505,144775,50,10408
47506,144776,37,10408
47507,144777,28,10408
47508,144778,17,10408
47509,144784,7,10409
47510,144785,50,10409
47511,144786,37,10409
47512,144787,28,10409
47513,144788,17,10409
47514,144794,7,10410
47515,144795,50,10410
47516,144796,37,10410
47517,144797,28,10410
47518,144798,17,10410
47519,144804,7,10411
47520,144805,50,10411
47521,144806,37,10411
47522,144807,28,10411
47523,144808,17,10411
47524,144814,7,10412
47525,144815,50,10412
47526,144816,37,10412
47527,144817,28,10412
47528,144818,17,10412
47529,145089,7,10436
47530,145090,50,10436
47531,144824,7,10413
47532,144825,50,10413
47533,144826,37,10413
47534,144827,28,10413
47535,144828,17,10413
47536,145091,37,10436
47537,145092,28,10436
47538,145093,17,10436
47539,145099,7,10437
47540,145100,50,10437
47541,144834,7,10414
47542,144835,50,10414
47543,144836,37,10414
47544,144837,28,10414
47545,144838,17,10414
47546,145101,37,10437
47547,145102,28,10437
47548,145103,17,10437
47549,145109,7,10438
47550,145110,50,10438
47551,144844,7,10415
47552,144845,50,10415
47553,144846,37,10415
47554,144847,28,10415
47555,144848,17,10415
47556,145111,37,10438
47557,145112,28,10438
47558,145113,17,10438
47559,145119,7,10439
47560,145120,50,10439
47561,144854,7,10416
47562,144855,50,10416
47563,144856,37,10416
47564,144857,28,10416
47565,144858,17,10416
47566,145121,37,10439
47567,145122,28,10439
47568,145123,17,10439
47569,145129,7,10440
47570,145130,50,10440
47571,144864,7,10417
47572,144865,50,10417
47573,144866,37,10417
47574,144867,28,10417
47575,144868,17,10417
47576,145131,37,10440
47577,145132,28,10440
47578,145133,17,10440
47579,145139,7,10441
47580,145140,50,10441
47581,144874,7,10418
47582,144875,50,10418
47583,144876,37,10418
47584,144877,28,10418
47585,144878,17,10418
47586,145141,37,10441
47587,145142,28,10441
47588,145143,17,10441
47589,145149,7,10442
47590,145150,50,10442
47591,144884,7,10419
47592,144885,50,10419
47593,144886,37,10419
47594,144887,28,10419
47595,144888,17,10419
47596,145151,37,10442
47597,145152,28,10442
47598,145153,17,10442
47599,145159,7,10443
47600,145160,50,10443
47601,144894,7,10420
47602,144895,50,10420
47603,144896,37,10420
47604,144897,28,10420
47605,144898,17,10420
47606,145161,37,10443
47607,145162,28,10443
47608,145163,17,10443
47609,145169,7,10444
47610,145170,50,10444
47611,144904,7,10421
47612,144905,50,10421
47613,144906,37,10421
47614,144907,28,10421
47615,144908,17,10421
47616,145171,37,10444
47617,145172,28,10444
47618,145173,17,10444
47619,145179,7,10445
47620,145180,50,10445
47621,144914,7,10422
47622,144915,50,10422
47623,144916,37,10422
47624,144917,28,10422
47625,144918,17,10422
47626,145181,37,10445
47627,145182,28,10445
47628,145183,17,10445
47629,145189,7,10446
47630,145190,50,10446
47631,144924,7,10423
47632,144925,50,10423
47633,144926,37,10423
47634,144927,28,10423
47635,144928,17,10423
47636,145191,37,10446
47637,145192,28,10446
47638,145193,17,10446
47639,145199,7,10447
47640,145200,50,10447
47641,144934,7,10424
47642,144935,50,10424
47643,144936,37,10424
47644,144937,28,10424
47645,144938,17,10424
47646,145201,37,10447
47647,145202,28,10447
47648,145203,17,10447
47649,145209,7,10448
47650,145210,50,10448
47651,144944,7,10425
47652,144945,50,10425
47653,144946,37,10425
47654,144947,28,10425
47655,144948,17,10425
47656,145211,37,10448
47657,144954,7,10426
47658,144955,50,10426
47659,144956,37,10426
47660,144957,28,10426
47661,144958,17,10426
47662,144964,7,10427
47663,144965,50,10427
47664,144966,37,10427
47665,144967,28,10427
47666,144968,17,10427
47667,144974,7,10428
47668,144975,50,10428
47669,144976,37,10428
47670,144977,28,10428
47671,144978,17,10428
47672,144984,7,10429
47673,144985,50,10429
47674,144986,37,10429
47675,144987,28,10429
47676,144988,17,10429
47677,145004,7,10431
47678,145005,50,10431
47679,145006,37,10431
47680,145007,28,10431
47681,145008,17,10431
47682,145014,7,10432
47683,145015,50,10432
47684,145016,37,10432
47685,145017,28,10432
47686,145018,17,10432
47687,145019,7,10430
47688,145020,50,10430
47689,145021,37,10430
47690,145022,28,10430
47691,145023,17,10430
47692,145029,7,10433
47693,145030,50,10433
47694,145031,37,10433
47695,145032,28,10433
47696,145033,17,10433
47697,145064,7,10434
47698,145065,50,10434
47699,145066,37,10434
47700,145067,28,10434
47701,145068,17,10434
47702,145259,28,10453
47703,145260,17,10453
47704,145261,7,10453
47705,145262,50,10453
47706,145263,37,10453
47707,146688,29,9869
47708,146689,17,9869
47709,146690,3,9869
47710,146691,37,9869
47711,146692,49,9869
47712,145269,28,10454
47713,145270,17,10454
47714,145271,7,10454
47715,145272,50,10454
47716,145273,37,10454
47717,145279,28,10455
47718,145280,17,10455
47719,145281,7,10455
47720,145282,50,10455
47721,145283,37,10455
47722,145289,28,10456
47723,145290,17,10456
47724,145291,7,10456
47725,145292,50,10456
47726,145293,37,10456
47727,145299,28,10457
47728,145300,17,10457
47729,145301,7,10457
47730,145302,50,10457
47731,145303,37,10457
47732,145309,28,10458
47733,145310,17,10458
47734,145311,7,10458
47735,145312,50,10458
47736,145313,37,10458
47737,145319,28,10459
47738,145320,17,10459
47739,145321,7,10459
47740,145322,50,10459
47741,145323,37,10459
47742,145329,28,10460
47743,145330,17,10460
47744,145331,7,10460
47745,145332,50,10460
47746,145333,37,10460
47747,145339,28,10461
47748,145340,17,10461
47749,145341,7,10461
47750,145342,50,10461
47751,145343,37,10461
47752,145349,28,10462
47753,145350,17,10462
47754,145351,7,10462
47755,145352,50,10462
47756,145353,37,10462
47757,145359,28,10463
47758,145360,17,10463
47759,145361,7,10463
47760,145362,50,10463
47761,145363,37,10463
47762,145379,28,10464
47763,145380,17,10464
47764,145381,7,10464
47765,145382,50,10464
47766,145383,37,10464
47767,145384,28,10465
47768,145385,17,10465
47769,145386,7,10465
47770,145387,50,10465
47771,145388,37,10465
47772,145394,28,10466
47773,145395,17,10466
47774,145396,7,10466
47775,145397,50,10466
47776,145398,37,10466
47777,145404,28,10467
47778,145405,17,10467
47779,145406,7,10467
47780,145407,50,10467
47781,145408,37,10467
47782,145414,28,10468
47783,145415,17,10468
47784,145416,7,10468
47785,145417,50,10468
47786,145418,37,10468
47787,145424,28,10469
47788,145425,17,10469
47789,145426,7,10469
47790,145427,50,10469
47791,145428,37,10469
47792,145434,28,10470
47793,145435,17,10470
47794,145436,7,10470
47795,145437,50,10470
47796,145438,37,10470
47797,145444,28,10471
47798,145445,17,10471
47799,145446,7,10471
47800,145447,50,10471
47801,145448,37,10471
47802,145934,28,10520
47803,145935,17,10520
47804,145936,7,10520
47805,145937,50,10520
47806,145454,28,10472
47807,145455,17,10472
47808,145456,7,10472
47809,145457,50,10472
47810,145458,37,10472
47811,145938,37,10520
47812,145464,28,10473
47813,145465,17,10473
47814,145466,7,10473
47815,145467,50,10473
47816,145468,37,10473
47817,145944,28,10521
47818,145945,17,10521
47819,145946,7,10521
47820,145947,50,10521
47821,145474,28,10474
47822,145475,17,10474
47823,145476,7,10474
47824,145477,50,10474
47825,145478,37,10474
47826,145948,37,10521
47827,145484,28,10475
47828,145485,17,10475
47829,145486,7,10475
47830,145487,50,10475
47831,145488,37,10475
47832,145954,28,10522
47833,145955,17,10522
47834,145956,7,10522
47835,145957,50,10522
47836,145494,28,10476
47837,145495,17,10476
47838,145496,7,10476
47839,145497,50,10476
47840,145498,37,10476
47841,145958,37,10522
47842,145504,28,10477
47843,145505,17,10477
47844,145506,7,10477
47845,145507,50,10477
47846,145508,37,10477
47847,145964,28,10523
47848,145965,17,10523
47849,145966,7,10523
47850,145967,50,10523
47851,145514,28,10478
47852,145515,17,10478
47853,145516,7,10478
47854,145517,50,10478
47855,145518,37,10478
47856,145968,37,10523
47857,145524,28,10479
47858,145525,17,10479
47859,145526,7,10479
47860,145527,50,10479
47861,145528,37,10479
47862,145974,28,10524
47863,145975,17,10524
47864,145976,7,10524
47865,145977,50,10524
47866,145534,28,10480
47867,145535,17,10480
47868,145536,7,10480
47869,145537,50,10480
47870,145538,37,10480
47871,145978,37,10524
47872,145544,28,10481
47873,145545,17,10481
47874,145546,7,10481
47875,145547,50,10481
47876,145548,37,10481
47877,145744,28,10501
47878,145745,17,10501
47879,145746,7,10501
47880,145747,50,10501
47881,145554,28,10482
47882,145555,17,10482
47883,145556,7,10482
47884,145557,50,10482
47885,145558,37,10482
47886,145748,37,10501
47887,145754,28,10502
47888,145755,17,10502
47889,145756,7,10502
47890,145757,50,10502
47891,145564,28,10483
47892,145565,17,10483
47893,145566,7,10483
47894,145567,50,10483
47895,145568,37,10483
47896,145758,37,10502
47897,145764,28,10503
47898,145765,17,10503
47899,145766,7,10503
47900,145767,50,10503
47901,145574,28,10484
47902,145575,17,10484
47903,145576,7,10484
47904,145577,50,10484
47905,145578,37,10484
47906,145768,37,10503
47907,145774,28,10504
47908,145775,17,10504
47909,145776,7,10504
47910,145777,50,10504
47911,145584,28,10485
47912,145585,17,10485
47913,145586,7,10485
47914,145587,50,10485
47915,145588,37,10485
47916,145778,37,10504
47917,145784,28,10505
47918,145785,17,10505
47919,145786,7,10505
47920,145787,50,10505
47921,145594,28,10486
47922,145595,17,10486
47923,145596,7,10486
47924,145597,50,10486
47925,145598,37,10486
47926,145788,37,10505
47927,145794,28,10506
47928,145795,17,10506
47929,145796,7,10506
47930,145797,50,10506
47931,145604,28,10487
47932,145605,17,10487
47933,145606,7,10487
47934,145607,50,10487
47935,145608,37,10487
47936,145798,37,10506
47937,145804,28,10507
47938,145805,17,10507
47939,145806,7,10507
47940,145807,50,10507
47941,145614,28,10488
47942,145615,17,10488
47943,145616,7,10488
47944,145617,50,10488
47945,145618,37,10488
47946,145808,37,10507
47947,145814,28,10508
47948,145815,17,10508
47949,145816,7,10508
47950,145817,50,10508
47951,145624,28,10489
47952,145625,17,10489
47953,145626,7,10489
47954,145627,50,10489
47955,145628,37,10489
47956,145818,37,10508
47957,145824,28,10509
47958,145825,17,10509
47959,145826,7,10509
47960,145827,50,10509
47961,145634,28,10490
47962,145635,17,10490
47963,145636,7,10490
47964,145637,50,10490
47965,145638,37,10490
47966,145828,37,10509
47967,145834,28,10510
47968,145835,17,10510
47969,145836,7,10510
47970,145837,50,10510
47971,145644,28,10491
47972,145645,17,10491
47973,145646,7,10491
47974,145647,50,10491
47975,145648,37,10491
47976,145838,37,10510
47977,145844,28,10511
47978,145845,17,10511
47979,145846,7,10511
47980,145847,50,10511
47981,145654,28,10492
47982,145655,17,10492
47983,145656,7,10492
47984,145657,50,10492
47985,145658,37,10492
47986,145848,37,10511
47987,145854,28,10512
47988,145855,17,10512
47989,145856,7,10512
47990,145857,50,10512
47991,145664,28,10493
47992,145665,17,10493
47993,145666,7,10493
47994,145667,50,10493
47995,145668,37,10493
47996,145858,37,10512
47997,145864,28,10513
47998,145865,17,10513
47999,145866,7,10513
48000,145867,50,10513
48001,145674,28,10494
48002,145675,17,10494
48003,145676,7,10494
48004,145677,50,10494
48005,145678,37,10494
48006,145868,37,10513
48007,145874,28,10514
48008,145875,17,10514
48009,145876,7,10514
48010,145877,50,10514
48011,145684,28,10495
48012,145685,17,10495
48013,145686,7,10495
48014,145687,50,10495
48015,145688,37,10495
48016,145878,37,10514
48017,145884,28,10515
48018,145885,17,10515
48019,145886,7,10515
48020,145887,50,10515
48021,145694,28,10496
48022,145695,17,10496
48023,145696,7,10496
48024,145697,50,10496
48025,145698,37,10496
48026,145888,37,10515
48027,145894,28,10516
48028,145895,17,10516
48029,145896,7,10516
48030,145897,50,10516
48031,145704,28,10497
48032,145705,17,10497
48033,145706,7,10497
48034,145707,50,10497
48035,145708,37,10497
48036,145898,37,10516
48037,145904,28,10517
48038,145905,17,10517
48039,145906,7,10517
48040,145907,50,10517
48041,145714,28,10498
48042,145715,17,10498
48043,145716,7,10498
48044,145717,50,10498
48045,145718,37,10498
48046,145908,37,10517
48047,145914,28,10518
48048,145915,17,10518
48049,145916,7,10518
48050,145917,50,10518
48051,145724,28,10499
48052,145725,17,10499
48053,145726,7,10499
48054,145727,50,10499
48055,145728,37,10499
48056,145918,37,10518
48057,145924,28,10519
48058,145925,17,10519
48059,145926,7,10519
48060,145927,50,10519
48061,145928,37,10519
48062,145984,28,10525
48063,145985,17,10525
48064,145986,7,10525
48065,145987,50,10525
48066,145988,37,10525
48067,146693,58,9869
48068,146708,37,9875
48069,146709,49,9875
48070,146710,3,9875
48071,146711,58,9875
48072,145994,28,10526
48073,145995,17,10526
48074,145996,7,10526
48075,145997,50,10526
48076,145998,37,10526
48077,147090,3,10089
48078,147091,42,10089
48079,146004,28,10527
48080,146005,17,10527
48081,146006,7,10527
48082,146007,50,10527
48083,146008,37,10527
48084,146736,16,9881
48085,146737,3,9881
48086,146738,49,9881
48087,146739,42,9881
48088,146740,105,9881
48089,146014,28,10528
48090,146015,17,10528
48091,146016,7,10528
48092,146017,50,10528
48093,146018,37,10528
48094,146751,16,9889
48095,146752,42,9889
48096,146753,49,9889
48097,146754,3,9889
48098,146763,16,9882
48099,146024,28,10529
48100,146025,17,10529
48101,146026,7,10529
48102,146027,50,10529
48103,146028,37,10529
48104,146764,3,9882
48105,146765,42,9882
48106,146766,80,9882
48107,146767,49,9882
48108,146776,20,9911
48109,146034,28,10530
48110,146035,17,10530
48111,146036,7,10530
48112,146037,50,10530
48113,146038,37,10530
48114,146777,41,9911
48115,146778,49,9911
48116,146779,3,9911
48117,146790,20,9915
48118,146791,3,9915
48119,146792,49,9915
48120,146793,41,9915
48121,146049,28,10531
48122,146050,17,10531
48123,146051,7,10531
48124,146052,50,10531
48125,146053,37,10531
48126,146059,28,10532
48127,146060,17,10532
48128,146061,7,10532
48129,146062,50,10532
48130,146063,37,10532
48131,146069,28,10533
48132,146070,17,10533
48133,146071,7,10533
48134,146072,50,10533
48135,146073,37,10533
48136,146079,28,10534
48137,146080,17,10534
48138,146081,7,10534
48139,146082,50,10534
48140,146083,37,10534
48141,146089,28,10535
48142,146090,17,10535
48143,146091,7,10535
48144,146092,50,10535
48145,146093,37,10535
48146,146099,28,10536
48147,146100,17,10536
48148,146101,7,10536
48149,146102,50,10536
48150,146103,37,10536
48151,146109,28,10537
48152,146110,17,10537
48153,146111,7,10537
48154,146112,50,10537
48155,146113,37,10537
48156,146119,28,10538
48157,146120,17,10538
48158,146121,7,10538
48159,146122,50,10538
48160,146123,37,10538
48161,146129,28,10539
48162,146130,17,10539
48163,146131,7,10539
48164,146132,50,10539
48165,146133,37,10539
48166,146139,28,10540
48167,146140,17,10540
48168,146141,7,10540
48169,146142,50,10540
48170,146143,37,10540
48171,146149,28,10541
48172,146150,17,10541
48173,146151,7,10541
48174,146152,50,10541
48175,146153,37,10541
48176,146159,28,10542
48177,146160,17,10542
48178,146161,7,10542
48179,146162,50,10542
48180,146163,37,10542
48181,146169,28,10543
48182,146170,17,10543
48183,146171,7,10543
48184,146172,50,10543
48185,146173,37,10543
48186,146179,28,10544
48187,146180,17,10544
48188,146181,7,10544
48189,146182,50,10544
48190,146183,37,10544
48191,146189,28,10545
48192,146190,17,10545
48193,146191,7,10545
48194,146192,50,10545
48195,146193,37,10545
48196,146199,28,10546
48197,146200,17,10546
48198,146201,7,10546
48199,146202,50,10546
48200,146203,37,10546
48201,146209,28,10547
48202,146210,17,10547
48203,146211,7,10547
48204,146212,50,10547
48205,146213,37,10547
48206,146219,28,10548
48207,146220,17,10548
48208,146221,7,10548
48209,146222,50,10548
48210,146223,37,10548
48211,146229,28,10549
48212,146230,17,10549
48213,146231,7,10549
48214,146232,50,10549
48215,146233,37,10549
48216,146239,28,10550
48217,146240,17,10550
48218,146241,7,10550
48219,146242,50,10550
48220,146243,37,10550
48221,146244,28,10551
48222,146245,17,10551
48223,146246,7,10551
48224,146247,50,10551
48225,146248,37,10551
48226,146254,28,10552
48227,146255,17,10552
48228,146256,7,10552
48229,146257,50,10552
48230,146258,37,10552
48231,146264,28,10553
48232,146265,17,10553
48233,146266,7,10553
48234,146267,50,10553
48235,146268,37,10553
48236,146274,28,10554
48237,146275,17,10554
48238,146276,7,10554
48239,146277,50,10554
48240,146278,37,10554
48241,146694,20,9872
48242,146695,49,9872
48243,146696,29,9872
48244,146697,37,9872
48245,146698,3,9872
48246,146284,28,10555
48247,146285,17,10555
48248,146286,7,10555
48249,146287,50,10555
48250,146288,37,10555
48251,146699,58,9872
48252,146712,17,9870
48253,146713,29,9870
48254,146714,37,9870
48255,146715,49,9870
48256,146294,28,10556
48257,146295,17,10556
48258,146296,7,10556
48259,146297,50,10556
48260,146298,37,10556
48261,146716,3,9870
48262,146717,58,9870
48263,146727,16,9879
48264,146728,42,9879
48265,146729,3,9879
48266,146304,28,10557
48267,146305,17,10557
48268,146306,7,10557
48269,146307,50,10557
48270,146308,37,10557
48271,146730,49,9879
48272,146731,105,9879
48273,146314,28,10558
48274,146315,17,10558
48275,146316,7,10558
48276,146317,50,10558
48277,146318,37,10558
48278,146755,16,9891
48279,146756,3,9891
48280,146757,42,9891
48281,146324,28,10559
48282,146325,17,10559
48283,146326,7,10559
48284,146327,50,10559
48285,146328,37,10559
48286,146758,49,9891
48287,146768,20,9908
48288,146769,3,9908
48289,146770,41,9908
48290,146771,49,9908
48291,146334,28,10560
48292,146335,17,10560
48293,146336,7,10560
